Episode,Step,Wall1,Wall2,Time,PosX,PosY,PosZ,RotY,Reward
1,1,0,0,0,0,5.4125,0,0,0
1,2,0,0,0.02,0,5.4125,0,0,-0.0001
1,3,0,0,0.04,0,5.4125,0,0,-0.0002
1,4,0,0,0.06,0,5.4125,0,0,-0.0003
1,5,0,0,0.08,0,5.4125,0,0,-0.0004
1,6,0,0,0.09999999,0,5.4125,0,0,-0.0005
1,7,0,0,0.12,0,5.4125,0,0,-0.0006
1,8,0,0,0.14,0,5.4125,0,0,-0.0007
1,9,0,0,0.16,0,5.4125,0,0,-0.0008
1,10,0,0,0.18,0,5.4125,0,0,-0.0009
1,11,0,0,0.2,0,5.4125,0,0,-0.0009999999
1,12,0,0,0.22,0,5.4125,0,0,-0.0011
1,13,0,0,0.24,0,5.4125,0,0,-0.0012
1,14,0,0,0.26,0,5.4125,0,0,-0.0013
1,15,0,0,0.28,0,5.4125,0,0,-0.0014
1,16,0,0,0.3,0,5.4125,0,0,-0.0015
1,17,0,0,0.32,0,5.4125,0,0,-0.0016
1,18,0,0,0.34,0,5.4125,0,0,-0.0017
1,19,0,0,0.36,0,5.4125,0,0,-0.0018
1,20,0,0,0.38,0,5.4125,0,0,-0.001899999
1,21,0,0,0.4,0,5.4125,0,0,-0.001999999
1,22,0,0,0.42,0,5.4125,0,0,-0.002099999
1,23,0,0,0.44,0,5.4125,0,0,-0.0022
1,24,0,0,0.46,0,5.4125,0,0,-0.0023
1,25,0,0,0.48,0,5.4125,0,0,-0.0024
1,26,0,0,0.5,0,5.4125,0,0,-0.0025
1,27,0,0,0.52,0,5.4125,0,0,-0.0026
1,28,0,0,0.54,0,5.4125,0,0,-0.0027
1,29,0,0,0.56,0,5.4125,0,0,-0.0028
1,30,0,0,0.58,0,5.4125,0,0,-0.0029
1,31,0,0,0.6,0,5.4125,0,0,-0.003
1,32,0,0,0.62,0,5.4125,0,0,-0.0031
1,33,0,0,0.64,0,5.4125,0,0,-0.0032
1,34,0,0,0.66,0,5.4125,0,0,-0.0033
1,35,0,0,0.68,0,5.4125,0,0,-0.0034
1,36,0,0,0.7,0,5.4125,0,0,-0.0035
1,37,0,0,0.72,0,5.4125,0,0,-0.0036
1,38,0,0,0.74,0,5.4125,0,0,-0.0037
1,39,0,0,0.76,0,5.4125,0,0,-0.003800001
1,40,0,0,0.78,0,5.4125,0,0,-0.003900001
1,41,0,0,0.8,0,5.4125,0,0,-0.004000001
1,42,0,0,0.82,0,5.4125,0,0,-0.0041
1,43,0,0,0.84,0,5.4125,0,0,-0.0042
1,44,0,0,0.86,0,5.4125,0,0,-0.0043
1,45,0,0,0.88,0,5.4125,0,0,-0.0044
1,46,0,0,0.9,0,5.4125,0,0,-0.0045
1,47,0,0,0.92,0,5.4125,0,0,-0.0046
1,48,0,0,0.94,0,5.4125,0,0,-0.004699999
1,49,0,0,0.96,0,5.4125,0,0,-0.004799999
1,50,0,0,0.98,0,5.4125,0,0,-0.004899999
1,51,0,0,1,0,5.4125,0,0,-0.004999999
1,52,0,0,1.02,0,5.4125,0,0,-0.005099999
1,53,0,0,1.04,0,5.4125,0,0,-0.005199999
1,54,0,0,1.06,0,5.4125,0,0,-0.005299998
1,55,0,0,1.08,0,5.4125,0,0,-0.005399998
1,56,0,0,1.1,0,5.4125,0,0,-0.005499998
1,57,0,0,1.12,0,5.4125,0,0,-0.005599998
1,58,0,0,1.14,0,5.4125,0,0,-0.005699998
1,59,0,0,1.16,0,5.4125,0,0,-0.005799998
1,60,0,0,1.18,0,5.4125,0,0,-0.005899997
1,61,0,0,1.2,0,5.4125,0,0,-0.005999997
1,62,0,0,1.22,0,5.4125,0,0,-0.006099997
1,63,0,0,1.24,0,5.4125,0,0,-0.006199997
1,64,0,0,1.26,0,5.4125,0,0,-0.006299997
1,65,0,0,1.28,0,5.4125,0,0,-0.006399997
1,66,0,0,1.3,0,5.4125,0,0,-0.006499996
1,67,0,0,1.32,0,5.4125,0,0,-0.006599996
1,68,0,0,1.34,0,5.4125,0,0,-0.006699996
1,69,0,0,1.36,0,5.4125,0,0,-0.006799996
1,70,0,0,1.38,0,5.4125,0,0,-0.006899996
1,71,0,0,1.4,0,5.4125,0,1,-0.006999996
1,72,0,0,1.42,0,5.4125,0,2,-0.007099995
1,73,0,0,1.44,0,5.4125,0,3,-0.007199995
1,74,0,0,1.46,0,5.4125,0,4,-0.007299995
1,75,0,0,1.48,0,5.4125,0,5,-0.007399995
1,76,0,0,1.5,0,5.4125,0,6,-0.007499995
1,77,0,0,1.52,0,5.4125,0,7,-0.007599995
1,78,0,0,1.54,0,5.4125,0,8,-0.007699994
1,79,0,0,1.56,0,5.4125,0,9.000001,-0.007799994
1,80,0,0,1.58,0,5.4125,0,10,-0.007899994
1,81,0,0,1.6,0,5.4125,0,11,-0.007999994
1,82,0,0,1.62,0,5.4125,0,12,-0.008099994
1,83,0,0,1.64,0,5.4125,0,13,-0.008199994
1,84,0,0,1.66,0,5.4125,0,14,-0.008299993
1,85,0,0,1.68,0,5.4125,0,15,-0.008399993
1,86,0,0,1.7,0,5.4125,0,16,-0.008499993
1,87,0,0,1.72,0,5.4125,0,17,-0.008599993
1,88,0,0,1.74,0,5.4125,0,18,-0.008699993
1,89,0,0,1.76,0,5.4125,0,19,-0.008799993
1,90,0,0,1.78,0,5.4125,0,20,-0.008899992
1,91,0,0,1.8,0,5.4125,0,20,-0.008999992
1,92,0,0,1.82,0,5.4125,0,20,-0.009099992
1,93,0,0,1.84,0,5.4125,0,20,-0.009199992
1,94,0,0,1.86,0,5.4125,0,20.00001,-0.009299992
1,95,0,0,1.88,0,5.4125,0,20.00001,-0.009399991
1,96,0,0,1.9,0,5.4125,0,20.00001,-0.009499991
1,97,0,0,1.92,0,5.4125,0,20.00001,-0.009599991
1,98,0,0,1.94,0,5.4125,0,20.00001,-0.009699991
1,99,0,0,1.96,0,5.4125,0,20.00001,-0.009799991
1,100,0,0,1.98,0,5.4125,0,20.00001,-0.009899991
1,101,0,0,2,0,5.4125,0,20.00001,-0.00999999
1,102,0,0,2.02,0,5.4125,0,20.00001,-0.01009999
1,103,0,0,2.04,0,5.4125,0,20.00001,-0.01019999
1,104,0,0,2.06,0,5.4125,0,20.00001,-0.01029999
1,105,0,0,2.08,0,5.4125,0,20.00001,-0.01039999
1,106,0,0,2.1,0,5.4125,0,20.00001,-0.01049999
1,107,0,0,2.12,0,5.4125,0,21.00001,-0.01059999
1,108,0,0,2.14,0,5.4125,0,22.00001,-0.01069999
1,109,0,0,2.16,0,5.4125,0,23.00001,-0.01079999
1,110,0,0,2.18,0,5.4125,0,24.00001,-0.01089999
1,111,0,0,2.2,0,5.4125,0,25.00001,-0.01099999
1,112,0,0,2.22,0,5.4125,0,26.00001,-0.01109999
1,113,0,0,2.24,0,5.4125,0,27.00001,-0.01119999
1,114,0,0,2.26,0,5.4125,0,28.00001,-0.01129999
1,115,0,0,2.28,0,5.4125,0,29.00001,-0.01139999
1,116,0,0,2.3,0,5.4125,0,30.00001,-0.01149999
1,117,0,0,2.32,0,5.4125,0,31.00001,-0.01159999
1,118,0,0,2.34,0,5.4125,0,32,-0.01169999
1,119,0,0,2.36,0,5.4125,0,33,-0.01179999
1,120,0,0,2.38,0,5.4125,0,34.00001,-0.01189999
1,121,0,0,2.4,0,5.4125,0,35.00001,-0.01199999
1,122,0,0,2.42,0,5.4125,0,36.00001,-0.01209999
1,123,0,0,2.44,0,5.4125,0,37.00001,-0.01219999
1,124,0,0,2.46,0,5.4125,0,38.00001,-0.01229999
1,125,0,0,2.48,0,5.4125,0,39.00002,-0.01239999
1,126,0,0,2.5,0,5.4125,0,40.00002,-0.01249999
1,127,0,0,2.52,0,5.4125,0,41.00002,-0.01259999
1,128,0,0,2.54,0,5.4125,0,42.00002,-0.01269999
1,129,0,0,2.56,0,5.4125,0,43.00002,-0.01279999
1,130,0,0,2.58,0,5.4125,0,44.00002,-0.01289999
1,131,0,0,2.6,0,5.4125,0,45.00001,-0.01299999
1,132,0,0,2.62,0,5.4125,0,46.00001,-0.01309999
1,133,0,0,2.64,0,5.4125,0,47.00001,-0.01319999
1,134,0,0,2.66,0,5.4125,0,48.00001,-0.01329998
1,135,0,0,2.68,0,5.4125,0,49.00001,-0.01339998
1,136,0,0,2.7,0,5.4125,0,50.00002,-0.01349998
1,137,0,0,2.72,0,5.4125,0,51.00002,-0.01359998
1,138,0,0,2.74,0,5.4125,0,52.00002,-0.01369998
1,139,0,0,2.76,0,5.4125,0,53.00002,-0.01379998
1,140,0,0,2.78,0,5.4125,0,54.00002,-0.01389998
1,141,0,0,2.8,0,5.4125,0,55.00002,-0.01399998
1,142,0,0,2.82,0,5.4125,0,56.00002,-0.01409998
1,143,0,0,2.84,0,5.4125,0,57.00002,-0.01419998
1,144,0,0,2.86,0,5.4125,0,58.00002,-0.01429998
1,145,0,0,2.88,0,5.4125,0,59.00002,-0.01439998
1,146,0,0,2.9,0,5.4125,0,60.00002,-0.01449998
1,147,0,0,2.92,0,5.4125,0,61.00002,-0.01459998
1,148,0,0,2.94,0,5.4125,0,62.00003,-0.01469998
1,149,0,0,2.96,0,5.4125,0,63.00002,-0.01479998
1,150,0,0,2.98,0,5.4125,0,64.00002,-0.01489998
1,151,0,0,3,0,5.4125,0,65.00002,-0.01499998
1,152,0,0,3.02,0,5.4125,0,66.00002,-0.01509998
1,153,0,0,3.04,0,5.4125,0,67.00002,-0.01519998
1,154,0,0,3.06,0,5.4125,0,68.00002,-0.01529998
1,155,0,0,3.08,0,5.4125,0,69.00002,-0.01539998
1,156,0,0,3.1,0,5.4125,0,70.00001,-0.01549998
1,157,0,0,3.12,0,5.4125,0,71.00001,-0.01559998
1,158,0,0,3.14,0,5.4125,0,72.00001,-0.01569998
1,158,3.144853,SliceOnset,2,1,HighLow
1,159,2,1,3.16,0,5.4125,0,73.00002,-0.01579998
1,160,2,1,3.18,0,5.4125,0,74.00002,-0.01589998
1,161,2,1,3.2,0,5.4125,0,75.00002,-0.01599998
1,162,2,1,3.22,0,5.4125,0,76.00002,-0.01609998
1,163,2,1,3.24,0,5.4125,0,77.00001,-0.01619998
1,164,2,1,3.26,0,5.4125,0,78.00001,-0.01629998
1,165,2,1,3.28,0,5.4125,0,79.00001,-0.01639998
1,166,2,1,3.3,0,5.4125,0,80.00001,-0.01649998
1,167,2,1,3.32,0,5.4125,0,81.00001,-0.01659998
1,168,2,1,3.34,0,5.4125,0,82.00001,-0.01669998
1,169,2,1,3.36,0,5.4125,0,83.00001,-0.01679998
1,170,2,1,3.38,0,5.4125,0,84.00002,-0.01689998
1,171,2,1,3.4,0,5.4125,0,85.00002,-0.01699998
1,172,2,1,3.42,0,5.4125,0,86.00002,-0.01709998
1,173,2,1,3.44,0,5.4125,0,87.00002,-0.01719998
1,174,2,1,3.46,0,5.4125,0,88.00002,-0.01729998
1,175,2,1,3.48,0,5.4125,0,89.00002,-0.01739998
1,176,2,1,3.5,0,5.4125,0,90.00002,-0.01749998
1,177,2,1,3.52,0,5.4125,0,91.00002,-0.01759998
1,178,2,1,3.54,0,5.4125,0,92.00002,-0.01769998
1,179,2,1,3.56,0,5.4125,0,93.00002,-0.01779998
1,180,2,1,3.58,0,5.4125,0,94.00002,-0.01789998
1,181,2,1,3.6,0,5.4125,0,95.00002,-0.01799998
1,182,2,1,3.62,0,5.4125,0,96.00002,-0.01809998
1,183,2,1,3.64,0,5.4125,0,97.00002,-0.01819998
1,184,2,1,3.66,0,5.4125,0,98.00002,-0.01829998
1,185,2,1,3.68,0,5.4125,0,99.00002,-0.01839998
1,186,2,1,3.7,0,5.4125,0,100,-0.01849998
1,187,2,1,3.72,0,5.4125,0,101,-0.01859998
1,188,2,1,3.74,0,5.4125,0,102,-0.01869998
1,189,2,1,3.76,0,5.4125,0,103,-0.01879998
1,190,2,1,3.78,0,5.4125,0,104,-0.01889998
1,191,2,1,3.8,0,5.4125,0,105,-0.01899998
1,192,2,1,3.82,0,5.4125,0,106,-0.01909998
1,193,2,1,3.84,0,5.4125,0,107,-0.01919997
1,194,2,1,3.86,0,5.4125,0,108,-0.01929997
1,195,2,1,3.88,0,5.4125,0,109,-0.01939997
1,196,2,1,3.9,0,5.4125,0,110,-0.01949997
1,197,2,1,3.92,0,5.4125,0,111,-0.01959997
1,198,2,1,3.94,0,5.4125,0,112,-0.01969997
1,199,2,1,3.96,0,5.4125,0,113,-0.01979997
1,200,2,1,3.98,0,5.4125,0,114,-0.01989997
1,201,2,1,4,0,5.4125,0,115,-0.01999997
1,202,2,1,4.02,0,5.4125,0,116,-0.02009997
1,203,2,1,4.04,0,5.4125,0,117,-0.02019997
1,204,2,1,4.06,0,5.4125,0,118,-0.02029997
1,205,2,1,4.08,0,5.4125,0,119.0001,-0.02039997
1,206,2,1,4.1,0,5.4125,0,120.0001,-0.02049997
1,207,2,1,4.12,0,5.4125,0,121.0001,-0.02059997
1,208,2,1,4.14,0,5.4125,0,122.0001,-0.02069997
1,209,2,1,4.16,0,5.4125,0,123.0001,-0.02079997
1,210,2,1,4.18,0,5.4125,0,124.0001,-0.02089997
1,211,2,1,4.2,0,5.4125,0,125.0001,-0.02099997
1,212,2,1,4.22,0,5.4125,0,126.0001,-0.02109997
1,213,2,1,4.24,0,5.4125,0,127.0001,-0.02119997
1,214,2,1,4.26,0,5.4125,0,128.0001,-0.02129997
1,215,2,1,4.28,0,5.4125,0,129.0001,-0.02139997
1,216,2,1,4.3,0,5.4125,0,130.0001,-0.02149997
1,217,2,1,4.32,0,5.4125,0,131.0001,-0.02159997
1,218,2,1,4.34,0,5.4125,0,132.0001,-0.02169997
